Timestamp, Yaw Correction, Cost
2024-07-03 16:30:02, -0.741592653589791, 1.856315704431963e-05
2024-07-03 16:30:02, -0.6415926535897909, 1.8563157044319675e-05
2024-07-03 16:30:02, -0.5415926535897908, 1.856315704431967e-05
2024-07-03 16:30:02, -0.4415926535897907, 1.8563157044319638e-05
2024-07-03 16:30:02, -0.34159265358979063, 1.8563157044319655e-05
2024-07-03 16:30:02, -0.24159265358979054, 1.8563157044319672e-05
2024-07-03 16:30:02, -0.14159265358979045, 1.856315704431966e-05
2024-07-03 16:30:02, -0.04159265358979036, 1.8563157044319675e-05
2024-07-03 16:30:02, 0.058407346410209726, 1.856315704431965e-05
2024-07-03 16:30:02, 0.15840734641020981, 1.8563157044319665e-05
2024-07-03 16:30:02, 0.2584073464102099, 1.8563157044319665e-05
2024-07-03 16:30:02, 0.35840734641021, 1.8563157044319635e-05
2024-07-03 16:30:02, 0.4584073464102101, 1.856315704431969e-05
2024-07-03 16:30:02, 0.5584073464102102, 1.8563157044319682e-05
2024-07-03 16:30:02, 0.6584073464102103, 1.8563157044319645e-05
2024-07-03 16:30:02, 0.7584073464102103, 1.856315704431965e-05
2024-07-03 16:30:02, 0.8584073464102104, 1.8563157044319672e-05
2024-07-03 16:30:02, 0.9584073464102101, 1.856315704431967e-05
2024-07-03 16:30:02, 1.0584073464102106, 1.856315704431969e-05
2024-07-03 16:30:02, 1.1584073464102111, 1.8563157044319648e-05
2024-07-03 16:30:02, 1.2584073464102108, 1.8563157044319665e-05
2024-07-03 16:30:02, 1.3584073464102104, 1.8563157044319645e-05
2024-07-03 16:30:02, 1.458407346410211, 1.856315704431967e-05
2024-07-03 16:30:02, 1.5584073464102115, 1.8563157044319665e-05
2024-07-03 16:30:02, 1.6584073464102111, 1.856315704431966e-05
2024-07-03 16:30:02, 1.7584073464102108, 1.856315704431965e-05
2024-07-03 16:30:02, 1.8584073464102113, 1.856315704431965e-05
2024-07-03 16:30:02, 1.9584073464102119, 1.856315704431966e-05
2024-07-03 16:30:02, 2.0584073464102115, 1.8563157044319655e-05
2024-07-03 16:30:02, 2.158407346410211, 1.8563157044319645e-05
2024-07-03 16:30:02, 2.2584073464102117, 1.856315704431965e-05
2024-07-03 16:30:02, 2.358407346410212, 1.8563157044319655e-05
2024-07-03 16:30:02, 2.458407346410212, 1.856315704431966e-05
2024-07-03 16:30:02, 2.5584073464102115, 1.8563157044319635e-05
2024-07-03 16:30:02, 2.658407346410212, 1.8563157044319638e-05
2024-07-03 16:30:02, 2.7584073464102126, 1.856315704431968e-05
2024-07-03 16:30:02, 2.858407346410212, 1.856315704431965e-05
2024-07-03 16:30:02, 2.958407346410212, 1.856315704431966e-05
2024-07-03 16:30:02, 3.0584073464102124, 1.856315704431967e-05
Timestamp: 2024-07-03 16:30:02, True Yaw: -3.0289391453765466, True Cost: 1.8563157044319675e-05, Best Yaw Correction: -0.741592653589791, Best Cost: 1.856315704431963e-05, 0.741592653589791
2024-07-03 16:30:03, -3.141592653589793, 2.6109829310542663e-05
2024-07-03 16:30:03, -3.041592653589793, 2.61098293105427e-05
2024-07-03 16:30:03, -2.941592653589793, 2.6109829310542663e-05
2024-07-03 16:30:03, -2.841592653589793, 2.6109829310542653e-05
2024-07-03 16:30:03, -2.7415926535897928, 2.6109829310542615e-05
2024-07-03 16:30:03, -2.6415926535897927, 2.6109829310542673e-05
2024-07-03 16:30:03, -2.5415926535897926, 2.6109829310542693e-05
2024-07-03 16:30:03, -2.4415926535897925, 2.610982931054265e-05
2024-07-03 16:30:03, -2.3415926535897924, 2.610982931054263e-05
2024-07-03 16:30:03, -2.2415926535897923, 2.6109829310542642e-05
2024-07-03 16:30:03, -2.1415926535897922, 2.610982931054265e-05
2024-07-03 16:30:03, -2.041592653589792, 2.6109829310542653e-05
2024-07-03 16:30:03, -1.941592653589792, 2.6109829310542632e-05
2024-07-03 16:30:03, -1.841592653589792, 2.610982931054263e-05
2024-07-03 16:30:03, -1.7415926535897919, 2.61098293105427e-05
2024-07-03 16:30:03, -1.6415926535897918, 2.6109829310542632e-05
2024-07-03 16:30:03, -1.5415926535897917, 2.610982931054266e-05
2024-07-03 16:30:03, -1.4415926535897916, 2.6109829310542663e-05
2024-07-03 16:30:03, -1.3415926535897915, 2.6109829310542707e-05
2024-07-03 16:30:03, -1.2415926535897914, 2.6109829310542653e-05
2024-07-03 16:30:03, -1.1415926535897913, 2.6109829310542653e-05
2024-07-03 16:30:03, -1.0415926535897913, 2.6109829310542663e-05
2024-07-03 16:30:03, -0.9415926535897912, 2.6109829310542693e-05
2024-07-03 16:30:03, -0.8415926535897911, 2.610982931054266e-05
2024-07-03 16:30:03, -0.741592653589791, 2.6109829310542642e-05
2024-07-03 16:30:03, -0.6415926535897909, 2.610982931054266e-05
2024-07-03 16:30:03, -0.5415926535897908, 2.6109829310542663e-05
2024-07-03 16:30:03, -0.4415926535897907, 2.610982931054268e-05
2024-07-03 16:30:03, -0.34159265358979063, 2.6109829310542686e-05
2024-07-03 16:30:03, -0.24159265358979054, 2.610982931054268e-05
2024-07-03 16:30:03, -0.14159265358979045, 2.6109829310542615e-05
2024-07-03 16:30:03, -0.04159265358979036, 2.6109829310542632e-05
2024-07-03 16:30:03, 0.058407346410209726, 2.6109829310542663e-05
2024-07-03 16:30:03, 0.15840734641020981, 2.6109829310542653e-05
2024-07-03 16:30:03, 0.2584073464102099, 2.6109829310542676e-05
2024-07-03 16:30:03, 0.35840734641021, 2.6109829310542642e-05
2024-07-03 16:30:03, 0.4584073464102101, 2.6109829310542642e-05
2024-07-03 16:30:03, 0.5584073464102102, 2.6109829310542666e-05
2024-07-03 16:30:03, 0.6584073464102103, 2.6109829310542676e-05
2024-07-03 16:30:03, 0.7584073464102103, 2.610982931054265e-05
2024-07-03 16:30:03, 0.8584073464102104, 2.6109829310542646e-05
2024-07-03 16:30:03, 0.9584073464102101, 2.6109829310542703e-05
2024-07-03 16:30:03, 1.0584073464102106, 2.6109829310542653e-05
2024-07-03 16:30:03, 1.1584073464102111, 2.610982931054265e-05
2024-07-03 16:30:03, 1.2584073464102108, 2.6109829310542632e-05
2024-07-03 16:30:03, 1.3584073464102104, 2.6109829310542642e-05
2024-07-03 16:30:03, 1.458407346410211, 2.6109829310542605e-05
2024-07-03 16:30:03, 1.5584073464102115, 2.610982931054263e-05
2024-07-03 16:30:03, 1.6584073464102111, 2.610982931054261e-05
2024-07-03 16:30:03, 1.7584073464102108, 2.6109829310542653e-05
2024-07-03 16:30:03, 1.8584073464102113, 2.6109829310542615e-05
2024-07-03 16:30:03, 1.9584073464102119, 2.6109829310542632e-05
2024-07-03 16:30:03, 2.0584073464102115, 2.610982931054261e-05
2024-07-03 16:30:03, 2.158407346410211, 2.6109829310542693e-05
2024-07-03 16:30:03, 2.2584073464102117, 2.610982931054263e-05
2024-07-03 16:30:03, 2.358407346410212, 2.610982931054268e-05
2024-07-03 16:30:03, 2.458407346410212, 2.6109829310542653e-05
2024-07-03 16:30:03, 2.5584073464102115, 2.6109829310542653e-05
2024-07-03 16:30:03, 2.658407346410212, 2.610982931054266e-05
2024-07-03 16:30:03, 2.7584073464102126, 2.6109829310542632e-05
2024-07-03 16:30:03, 2.858407346410212, 2.6109829310542642e-05
2024-07-03 16:30:03, 2.958407346410212, 2.610982931054265e-05
2024-07-03 16:30:03, 3.0584073464102124, 2.6109829310542686e-05
Timestamp: 2024-07-03 16:30:03, True Yaw: -3.0289391453765466, True Cost: 2.6109829310542663e-05, Best Yaw Correction: 1.458407346410211, Best Cost: 2.6109829310542605e-05, -1.458407346410211
2024-07-03 16:30:03, -3.141592653589793, 2.3822545963023526e-05
2024-07-03 16:30:03, -3.041592653589793, 2.382254596302355e-05
2024-07-03 16:30:03, -2.941592653589793, 2.382254596302355e-05
2024-07-03 16:30:03, -2.841592653589793, 2.382254596302354e-05
2024-07-03 16:30:03, -2.7415926535897928, 2.382254596302354e-05
2024-07-03 16:30:03, -2.6415926535897927, 2.38225459630235e-05
2024-07-03 16:30:03, -2.5415926535897926, 2.3822545963023556e-05
2024-07-03 16:30:03, -2.4415926535897925, 2.3822545963023522e-05
2024-07-03 16:30:03, -2.3415926535897924, 2.3822545963023526e-05
2024-07-03 16:30:03, -2.2415926535897923, 2.382254596302353e-05
2024-07-03 16:30:03, -2.1415926535897922, 2.3822545963023505e-05
2024-07-03 16:30:03, -2.041592653589792, 2.382254596302352e-05
2024-07-03 16:30:03, -1.941592653589792, 2.382254596302355e-05
2024-07-03 16:30:03, -1.841592653589792, 2.382254596302355e-05
2024-07-03 16:30:03, -1.7415926535897919, 2.382254596302352e-05
2024-07-03 16:30:03, -1.6415926535897918, 2.3822545963023536e-05
2024-07-03 16:30:03, -1.5415926535897917, 2.3822545963023553e-05
2024-07-03 16:30:03, -1.4415926535897916, 2.3822545963023526e-05
2024-07-03 16:30:03, -1.3415926535897915, 2.3822545963023526e-05
2024-07-03 16:30:03, -1.2415926535897914, 2.382254596302353e-05
2024-07-03 16:30:03, -1.1415926535897913, 2.382254596302354e-05
2024-07-03 16:30:03, -1.0415926535897913, 2.3822545963023566e-05
2024-07-03 16:30:03, -0.9415926535897912, 2.3822545963023505e-05
2024-07-03 16:30:03, -0.8415926535897911, 2.382254596302354e-05
2024-07-03 16:30:03, -0.741592653589791, 2.382254596302354e-05
2024-07-03 16:30:03, -0.6415926535897909, 2.3822545963023526e-05
2024-07-03 16:30:03, -0.5415926535897908, 2.382254596302352e-05
2024-07-03 16:30:03, -0.4415926535897907, 2.382254596302354e-05
2024-07-03 16:30:03, -0.34159265358979063, 2.382254596302353e-05
2024-07-03 16:30:03, -0.24159265358979054, 2.382254596302353e-05
2024-07-03 16:30:03, -0.14159265358979045, 2.3822545963023563e-05
2024-07-03 16:30:03, -0.04159265358979036, 2.3822545963023536e-05
2024-07-03 16:30:03, 0.058407346410209726, 2.3822545963023573e-05
2024-07-03 16:30:03, 0.15840734641020981, 2.382254596302354e-05
2024-07-03 16:30:03, 0.2584073464102099, 2.382254596302353e-05
2024-07-03 16:30:03, 0.35840734641021, 2.3822545963023536e-05
2024-07-03 16:30:03, 0.4584073464102101, 2.382254596302353e-05
2024-07-03 16:30:03, 0.5584073464102102, 2.382254596302354e-05
2024-07-03 16:30:03, 0.6584073464102103, 2.382254596302354e-05
2024-07-03 16:30:03, 0.7584073464102103, 2.3822545963023563e-05
2024-07-03 16:30:03, 0.8584073464102104, 2.382254596302351e-05
2024-07-03 16:30:03, 0.9584073464102101, 2.3822545963023563e-05
2024-07-03 16:30:03, 1.0584073464102106, 2.382254596302352e-05
2024-07-03 16:30:03, 1.1584073464102111, 2.382254596302354e-05
2024-07-03 16:30:03, 1.2584073464102108, 2.382254596302353e-05
2024-07-03 16:30:03, 1.3584073464102104, 2.382254596302353e-05
2024-07-03 16:30:03, 1.458407346410211, 2.382254596302357e-05
2024-07-03 16:30:03, 1.5584073464102115, 2.3822545963023536e-05
2024-07-03 16:30:03, 1.6584073464102111, 2.3822545963023526e-05
2024-07-03 16:30:03, 1.7584073464102108, 2.382254596302355e-05
2024-07-03 16:30:03, 1.8584073464102113, 2.382254596302353e-05
2024-07-03 16:30:03, 1.9584073464102119, 2.3822545963023556e-05
2024-07-03 16:30:03, 2.0584073464102115, 2.382254596302358e-05
2024-07-03 16:30:03, 2.158407346410211, 2.3822545963023543e-05
2024-07-03 16:30:03, 2.2584073464102117, 2.382254596302354e-05
2024-07-03 16:30:03, 2.358407346410212, 2.382254596302353e-05
2024-07-03 16:30:03, 2.458407346410212, 2.382254596302354e-05
2024-07-03 16:30:03, 2.5584073464102115, 2.3822545963023536e-05
2024-07-03 16:30:03, 2.658407346410212, 2.3822545963023536e-05
2024-07-03 16:30:03, 2.7584073464102126, 2.3822545963023526e-05
2024-07-03 16:30:03, 2.858407346410212, 2.3822545963023536e-05
2024-07-03 16:30:03, 2.958407346410212, 2.382254596302352e-05
2024-07-03 16:30:03, 3.0584073464102124, 2.3822545963023526e-05
Timestamp: 2024-07-03 16:30:03, True Yaw: -3.0289391453765466, True Cost: 2.3822545963023526e-05, Best Yaw Correction: -2.6415926535897927, Best Cost: 2.38225459630235e-05, 2.6415926535897927
2024-07-03 16:30:03, -3.141592653589793, 1.8384176419549412e-05
2024-07-03 16:30:03, -3.041592653589793, 1.8384176419549405e-05
2024-07-03 16:30:03, -2.941592653589793, 1.8384176419549368e-05
2024-07-03 16:30:03, -2.841592653589793, 1.838417641954943e-05
2024-07-03 16:30:03, -2.7415926535897928, 1.838417641954941e-05
2024-07-03 16:30:03, -2.6415926535897927, 1.8384176419549378e-05
2024-07-03 16:30:03, -2.5415926535897926, 1.8384176419549412e-05
2024-07-03 16:30:03, -2.4415926535897925, 1.838417641954942e-05
2024-07-03 16:30:03, -2.3415926535897924, 1.8384176419549422e-05
2024-07-03 16:30:03, -2.2415926535897923, 1.8384176419549395e-05
2024-07-03 16:30:03, -2.1415926535897922, 1.8384176419549405e-05
2024-07-03 16:30:03, -2.041592653589792, 1.838417641954941e-05
2024-07-03 16:30:03, -1.941592653589792, 1.8384176419549422e-05
2024-07-03 16:30:03, -1.841592653589792, 1.8384176419549402e-05
2024-07-03 16:30:03, -1.7415926535897919, 1.8384176419549385e-05
2024-07-03 16:30:03, -1.6415926535897918, 1.838417641954939e-05
2024-07-03 16:30:03, -1.5415926535897917, 1.8384176419549402e-05
2024-07-03 16:30:03, -1.4415926535897916, 1.838417641954941e-05
2024-07-03 16:30:03, -1.3415926535897915, 1.838417641954938e-05
2024-07-03 16:30:03, -1.2415926535897914, 1.83841764195494e-05
2024-07-03 16:30:03, -1.1415926535897913, 1.8384176419549395e-05
2024-07-03 16:30:03, -1.0415926535897913, 1.8384176419549402e-05
2024-07-03 16:30:03, -0.9415926535897912, 1.83841764195494e-05
2024-07-03 16:30:03, -0.8415926535897911, 1.8384176419549385e-05
2024-07-03 16:30:03, -0.741592653589791, 1.8384176419549415e-05
2024-07-03 16:30:03, -0.6415926535897909, 1.838417641954939e-05
2024-07-03 16:30:03, -0.5415926535897908, 1.8384176419549412e-05
2024-07-03 16:30:03, -0.4415926535897907, 1.838417641954939e-05
2024-07-03 16:30:03, -0.34159265358979063, 1.83841764195494e-05
2024-07-03 16:30:03, -0.24159265358979054, 1.83841764195494e-05
2024-07-03 16:30:03, -0.14159265358979045, 1.838417641954939e-05
2024-07-03 16:30:03, -0.04159265358979036, 1.838417641954937e-05
2024-07-03 16:30:03, 0.058407346410209726, 1.8384176419549426e-05
2024-07-03 16:30:03, 0.15840734641020981, 1.838417641954941e-05
2024-07-03 16:30:03, 0.2584073464102099, 1.8384176419549385e-05
2024-07-03 16:30:03, 0.35840734641021, 1.838417641954939e-05
2024-07-03 16:30:03, 0.4584073464102101, 1.838417641954941e-05
2024-07-03 16:30:03, 0.5584073464102102, 1.8384176419549392e-05
2024-07-03 16:30:03, 0.6584073464102103, 1.8384176419549412e-05
2024-07-03 16:30:03, 0.7584073464102103, 1.8384176419549385e-05
2024-07-03 16:30:03, 0.8584073464102104, 1.8384176419549405e-05
2024-07-03 16:30:03, 0.9584073464102101, 1.8384176419549405e-05
2024-07-03 16:30:03, 1.0584073464102106, 1.838417641954941e-05
2024-07-03 16:30:03, 1.1584073464102111, 1.8384176419549415e-05
2024-07-03 16:30:03, 1.2584073464102108, 1.8384176419549395e-05
2024-07-03 16:30:03, 1.3584073464102104, 1.8384176419549395e-05
2024-07-03 16:30:03, 1.458407346410211, 1.83841764195494e-05
2024-07-03 16:30:03, 1.5584073464102115, 1.8384176419549365e-05
2024-07-03 16:30:03, 1.6584073464102111, 1.838417641954939e-05
2024-07-03 16:30:03, 1.7584073464102108, 1.8384176419549405e-05
2024-07-03 16:30:03, 1.8584073464102113, 1.838417641954941e-05
2024-07-03 16:30:03, 1.9584073464102119, 1.838417641954937e-05
2024-07-03 16:30:03, 2.0584073464102115, 1.8384176419549375e-05
2024-07-03 16:30:03, 2.158407346410211, 1.8384176419549412e-05
2024-07-03 16:30:03, 2.2584073464102117, 1.838417641954941e-05
2024-07-03 16:30:03, 2.358407346410212, 1.8384176419549412e-05
2024-07-03 16:30:03, 2.458407346410212, 1.8384176419549402e-05
2024-07-03 16:30:03, 2.5584073464102115, 1.83841764195494e-05
2024-07-03 16:30:03, 2.658407346410212, 1.8384176419549405e-05
2024-07-03 16:30:03, 2.7584073464102126, 1.838417641954941e-05
2024-07-03 16:30:03, 2.858407346410212, 1.838417641954939e-05
2024-07-03 16:30:03, 2.958407346410212, 1.8384176419549378e-05
2024-07-03 16:30:03, 3.0584073464102124, 1.838417641954939e-05
Timestamp: 2024-07-03 16:30:03, True Yaw: -3.0289391453765466, True Cost: 1.8384176419549415e-05, Best Yaw Correction: 1.5584073464102115, Best Cost: 1.8384176419549365e-05, -1.5584073464102115
2024-07-03 16:30:03, -3.141592653589793, 2.361973215520317e-05
2024-07-03 16:30:03, -3.041592653589793, 2.3619732155203105e-05
2024-07-03 16:30:03, -2.941592653589793, 2.3619732155203183e-05
2024-07-03 16:30:03, -2.841592653589793, 2.3619732155203142e-05
2024-07-03 16:30:03, -2.7415926535897928, 2.3619732155203173e-05
2024-07-03 16:30:03, -2.6415926535897927, 2.3619732155203132e-05
2024-07-03 16:30:03, -2.5415926535897926, 2.361973215520313e-05
2024-07-03 16:30:03, -2.4415926535897925, 2.361973215520316e-05
2024-07-03 16:30:03, -2.3415926535897924, 2.3619732155203142e-05
2024-07-03 16:30:03, -2.2415926535897923, 2.3619732155203146e-05
2024-07-03 16:30:03, -2.1415926535897922, 2.361973215520315e-05
2024-07-03 16:30:03, -2.041592653589792, 2.361973215520317e-05
2024-07-03 16:30:03, -1.941592653589792, 2.361973215520312e-05
2024-07-03 16:30:03, -1.841592653589792, 2.361973215520313e-05
2024-07-03 16:30:03, -1.7415926535897919, 2.361973215520314e-05
2024-07-03 16:30:03, -1.6415926535897918, 2.3619732155203142e-05
2024-07-03 16:30:03, -1.5415926535897917, 2.3619732155203146e-05
2024-07-03 16:30:03, -1.4415926535897916, 2.361973215520316e-05
2024-07-03 16:30:03, -1.3415926535897915, 2.3619732155203125e-05
2024-07-03 16:30:03, -1.2415926535897914, 2.361973215520315e-05
2024-07-03 16:30:03, -1.1415926535897913, 2.3619732155203146e-05
2024-07-03 16:30:03, -1.0415926535897913, 2.361973215520314e-05
2024-07-03 16:30:03, -0.9415926535897912, 2.361973215520316e-05
2024-07-03 16:30:03, -0.8415926535897911, 2.361973215520313e-05
2024-07-03 16:30:03, -0.741592653589791, 2.3619732155203125e-05
2024-07-03 16:30:03, -0.6415926535897909, 2.361973215520314e-05
2024-07-03 16:30:03, -0.5415926535897908, 2.3619732155203125e-05
2024-07-03 16:30:03, -0.4415926535897907, 2.361973215520316e-05
2024-07-03 16:30:03, -0.34159265358979063, 2.3619732155203163e-05
2024-07-03 16:30:03, -0.24159265358979054, 2.361973215520317e-05
2024-07-03 16:30:03, -0.14159265358979045, 2.3619732155203146e-05
2024-07-03 16:30:03, -0.04159265358979036, 2.3619732155203156e-05
2024-07-03 16:30:03, 0.058407346410209726, 2.3619732155203156e-05
2024-07-03 16:30:03, 0.15840734641020981, 2.3619732155203173e-05
2024-07-03 16:30:03, 0.2584073464102099, 2.361973215520313e-05
2024-07-03 16:30:03, 0.35840734641021, 2.3619732155203156e-05
2024-07-03 16:30:03, 0.4584073464102101, 2.3619732155203132e-05
2024-07-03 16:30:03, 0.5584073464102102, 2.3619732155203146e-05
2024-07-03 16:30:03, 0.6584073464102103, 2.3619732155203142e-05
2024-07-03 16:30:03, 0.7584073464102103, 2.3619732155203142e-05
2024-07-03 16:30:03, 0.8584073464102104, 2.361973215520319e-05
2024-07-03 16:30:03, 0.9584073464102101, 2.3619732155203125e-05
2024-07-03 16:30:03, 1.0584073464102106, 2.361973215520313e-05
2024-07-03 16:30:03, 1.1584073464102111, 2.361973215520314e-05
2024-07-03 16:30:03, 1.2584073464102108, 2.3619732155203146e-05
2024-07-03 16:30:03, 1.3584073464102104, 2.3619732155203146e-05
2024-07-03 16:30:03, 1.458407346410211, 2.3619732155203146e-05
2024-07-03 16:30:03, 1.5584073464102115, 2.3619732155203125e-05
2024-07-03 16:30:03, 1.6584073464102111, 2.3619732155203146e-05
2024-07-03 16:30:03, 1.7584073464102108, 2.3619732155203163e-05
2024-07-03 16:30:03, 1.8584073464102113, 2.3619732155203132e-05
2024-07-03 16:30:03, 1.9584073464102119, 2.361973215520317e-05
2024-07-03 16:30:03, 2.0584073464102115, 2.3619732155203156e-05
2024-07-03 16:30:03, 2.158407346410211, 2.361973215520315e-05
2024-07-03 16:30:03, 2.2584073464102117, 2.3619732155203146e-05
2024-07-03 16:30:03, 2.358407346410212, 2.361973215520314e-05
2024-07-03 16:30:03, 2.458407346410212, 2.3619732155203156e-05
2024-07-03 16:30:03, 2.5584073464102115, 2.3619732155203163e-05
2024-07-03 16:30:03, 2.658407346410212, 2.361973215520312e-05
2024-07-03 16:30:03, 2.7584073464102126, 2.3619732155203156e-05
2024-07-03 16:30:03, 2.858407346410212, 2.361973215520312e-05
2024-07-03 16:30:03, 2.958407346410212, 2.3619732155203156e-05
2024-07-03 16:30:03, 3.0584073464102124, 2.3619732155203146e-05
Timestamp: 2024-07-03 16:30:03, True Yaw: -3.0289391453765466, True Cost: 2.361973215520317e-05, Best Yaw Correction: -3.041592653589793, Best Cost: 2.3619732155203105e-05, 3.041592653589793
